,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Error,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
391,"Taraji P. Henson, Octavia Spencer, Janelle Monáe, Kevin Costner",Nominated for 3 Oscars. Another 36 wins & 81 nominations.,"$169,385,416",USA,11 Apr 2017,Theodore Melfi,,,"Biography, Drama, History",English,74,The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.,https://m.media-amazon.com/images/M/MV5BMzg2Mzg4YmUtNDdkNy00NWY1LWE3NmEtZWMwNGNlMzE5YzU3XkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",06 Jan 2017,True,127 min,,Hidden Figures,movie,http://HiddenFiguresMovie.com,"Allison Schroeder (screenplay by), Theodore Melfi (screenplay by), Margot Lee Shetterly (based on the book by)",2016,tt4846340,7.8,"167,931",,
392,"Sally Hawkins, Ethan Hawke, Kari Matchett, Gabrielle Rose",13 wins & 13 nominations.,"$6,139,048","Ireland, Canada",10 Oct 2017,Aisling Walsh,,,"Biography, Drama, Romance",English,65,An arthritic Nova Scotia woman works as a housekeeper while she hones her skills as an artist and eventually becomes a beloved figure in the community.,https://m.media-amazon.com/images/M/MV5BMjA0NTQzMDY3NV5BMl5BanBnXkFtZTgwMDQ2Mzg0MTI@._V1_SX300.jpg,Sony Pictures Classics,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",04 Aug 2017,True,115 min,,Maudie,movie,http://sonyclassics.com/maudie/,Sherry White,2016,tt3721954,7.6,"10,581",,
393,"Rob Schneider, Heather Graham, Ken Jeong, Bill Nighy",N/A,"$12,320,716","USA, India, Ireland",19 Apr 2016,Trevor Wall,,,"Animation, Adventure, Comedy, Family",English,21,"When a real estate development invades his Arctic home, Norm and his three lemming friends head to New York City, where Norm becomes the mascot of the corporation in an attempt to bring it down from the inside and protect his homeland.",https://m.media-amazon.com/images/M/MV5BNTY4MDk4Mjc4NV5BMl5BanBnXkFtZTgwNzg4OTk0NzE@._V1_SX300.jpg,Lionsgate,PG,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",15 Jan 2016,True,90 min,,Norm of the North,movie,https://www.facebook.com/NormOfTheNorthMovie,"Daniel Altiere, Steven Altiere, Malcolm T. Goldman",2016,tt1594972,3.6,"7,859",,
394,"Chris Pine, Zachary Quinto, Karl Urban, Zoe Saldana",Nominated for 1 Oscar. Another 3 wins & 27 nominations.,"$158,804,470","USA, China, United Arab Emirates, Canada",01 Nov 2016,Justin Lin,,,"Action, Adventure, Sci-Fi, Thriller",English,68,"The crew of the USS Enterprise explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the Federation stands for, to the test.",https://m.media-amazon.com/images/M/MV5BZDRiOGE5ZTctOWIxOS00MWQwLThlMDYtNWIwMDQwNzBjZDY1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",22 Jul 2016,True,122 min,,Star Trek Beyond,movie,http://www.startrekmovie.com/,"Simon Pegg, Doug Jung, Gene Roddenberry (based upon ""Star Trek"" created by)",2016,tt2660888,7.1,"207,288",,
395,"Jennifer Lawrence, Chris Pratt, Michael Sheen, Laurence Fishburne",Nominated for 2 Oscars. Another 1 win & 9 nominations.,"$100,014,092","USA, Australia",14 Mar 2017,Morten Tyldum,,,"Drama, Romance, Sci-Fi, Thriller","English, Spanish, Japanese, French",41,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",https://m.media-amazon.com/images/M/MV5BZjk4ZTMwMTYtOTk1NC00OTA0LWFhMGYtZTBjMzViMDY2YWZjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Columbia Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",21 Dec 2016,True,116 min,,Passengers,movie,http://www.passengersmovie.com/,Jon Spaihts,2016,tt1355644,7.0,"303,596",,
396,"Tika Sumpter, Parker Sawyers, Vanessa Bell Calloway, Phillip Edward Van Lear",1 win & 12 nominations.,"$6,303,853",USA,13 Dec 2016,Richard Tanne,,,"Biography, Drama, History, Romance",English,74,"The film chronicles the summer 1989 afternoon when the future President of the United States, Barack Obama, wooed his future First Lady, Michelle Obama, on a first date across Chicago's South Side.",https://m.media-amazon.com/images/M/MV5BMjI3MTQ3NzE5NV5BMl5BanBnXkFtZTgwMjgzOTMxOTE@._V1_SX300.jpg,Miramax and Roadside Attractions,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",26 Aug 2016,True,84 min,,Southside with You,movie,http://www.southsidewithyou.com,Richard Tanne,2016,tt4258698,6.3,"7,203",,
397,"Hélène 'Babouillec' Nicolas, Véronique Truffert, Pierre Meunier, Marguerite Bordat",2 nominations.,N/A,France,N/A,Julie Bertuccelli,,,Documentary,French,N/A,N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BMGJmZTc2NzEtNDk4OS00NmJlLThlZjctY2M0Yzk2ODRiODNjXkEyXkFqcGdeQXVyMjcwMDg3NzI@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",09 Nov 2016,True,89 min,,Dernières nouvelles du cosmos,movie,N/A,N/A,2016,tt5786040,6.7,37,,
398,"Blake Jenner, Juston Street, Ryan Guzman, Tyler Hoechlin",2 wins & 16 nominations.,N/A,USA,12 Jul 2016,Richard Linklater,,,Comedy,English,83,"In 1980, a group of college baseball players navigate their way through the freedoms and responsibilities of unsupervised adulthood.",https://m.media-amazon.com/images/M/MV5BMTk2NDcyNDE5N15BMl5BanBnXkFtZTgwNDA0MzQ1NzE@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",07 Apr 2016,True,117 min,,Everybody Wants Some!!,movie,http://www.everybodywantssomemovie.com/,Richard Linklater,2016,tt2937696,7.0,"47,096",,
399,"Tristan Göbel, Aniya Wendel, Justina Humpf, Paul Busche",4 wins & 7 nominations.,N/A,Germany,N/A,Fatih Akin,,,"Comedy, Drama, Family",German,N/A,Two young teenage boys steal a car and embark on a road trip that will probably change their lives.,https://m.media-amazon.com/images/M/MV5BNzliNjY4YWItYzBmOC00MTY2LTliMDEtMTNmYTg4MWE1Y2U3XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,Lago Films,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",15 Sep 2016,True,93 min,,Goodbye Berlin,movie,N/A,"Wolfgang Herrndorf (novel), Lars Hubrich (screenplay), Fatih Akin (screenplay co-writer), Hark Bohm (screenplay co-writer)",2016,tt4911940,7.0,"6,777",,
400,"Annette Bening, Elle Fanning, Greta Gerwig, Billy Crudup",Nominated for 1 Oscar. Another 12 wins & 67 nominations.,"$5,663,854",USA,28 Mar 2017,Mike Mills,,,"Comedy, Drama",English,83,"The story of a teenage boy, his mother, and two other women who help raise him among the love and freedom of Southern California of 1979.",https://m.media-amazon.com/images/M/MV5BMTkwNDE4NzQwM15BMl5BanBnXkFtZTgwNzQ5Nzg0MDI@._V1_SX300.jpg,A24 Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",20 Jan 2017,True,119 min,,20th Century Women,movie,http://www.20thcenturywomen-movie.com/,Mike Mills,2016,tt4385888,7.3,"31,381",,
401,"Sam Neill, Julian Dennison, Rima Te Wiata, Rachel House",20 wins & 25 nominations.,"$5,202,582",New Zealand,27 Sep 2016,Taika Waititi,,,"Adventure, Comedy, Drama",English,81,A national manhunt is ordered for a rebellious kid and his foster uncle who go missing in the wild New Zealand bush.,https://m.media-amazon.com/images/M/MV5BMjI1MDQ2MDg5Ml5BMl5BanBnXkFtZTgwMjc2NjM5ODE@._V1_SX300.jpg,Piki Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",31 Mar 2016,True,101 min,,Hunt for the Wilderpeople,movie,http://wilderpeople.film/,"Taika Waititi (screenplay), Barry Crump (based on the book ""Wild Pork and Watercress"" written by), Te Arepa Kahi (additional writing)",2016,tt4698684,7.9,"85,613",,
402,"Ruby Stokes, Rooney Mara, David Shields, Ben Mendelsohn",3 nominations.,N/A,"UK, Canada, USA",02 Jan 2018,Benedict Andrews,,,"Drama, Romance",English,62,"A woman confronts an older man, her former neighbour, to find out why he abandoned her after they had a sexual relationship.",https://m.media-amazon.com/images/M/MV5BODM3MTE3ZjAtZmE1Zi00ODg1LWI3YTItYmYwN2ExODE1YjBlXkEyXkFqcGdeQXVyMTg1MzYyMzQ@._V1_SX300.jpg,Swen Releasing,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",01 Sep 2017,True,94 min,,Una,movie,http://bronstudios.com/portfolio/una/,"David Harrower (based on his play ""Blackbird"")",2016,tt2315582,6.2,"7,651",,
403,"Jaclene Wilk, Cara AnnMarie, Chris Lutkin, John Lepard",N/A,N/A,USA,N/A,"Andy Kirshner, Debbie Williams",,,"Comedy, Musical, Romance",English,N/A,"The squeaky-clean daughter of a ""family values"" preacher becomes a national political sensation and falls in love with her spin doctor -- another woman.",https://m.media-amazon.com/images/M/MV5BYTU4MTQ1MTYtN2Y0Mi00YTRkLWI3MDQtNDVkMzNiNzQxNGNjXkEyXkFqcGdeQXVyMzMwMjI2NA@@._V1_SX300.jpg,Indie Rights,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",04 Nov 2016,True,95 min,,Liberty's Secret,movie,http://libertysecret.com/,Andy Kirshner (created by),2016,tt4396662,4.7,297,,
404,"Danny Glover, Gabrielle Union, Mo'Nique, Kimberly Elise",3 nominations.,"$41,715,860","USA, China",07 Feb 2017,David E. Talbert,,,"Comedy, Drama",English,55,A dysfunctional family gathers together for their first Christmas since their mom died.,https://m.media-amazon.com/images/M/MV5BMjM1MTkwNTQ1Ml5BMl5BanBnXkFtZTgwNTc5ODgxOTE@._V1_SX300.jpg,Will Packer Productions,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",11 Nov 2016,True,111 min,,Almost Christmas,movie,http://www.almostchristmasmovie.com,David E. Talbert,2016,tt4649416,6.1,"5,140",,
405,"Kevin Bacon, Radha Mitchell, David Mazouz, Lucy Fry",N/A,"$10,732,841",USA,06 Sep 2016,Greg McLean,,,"Horror, Thriller",English,27,"A family unknowingly awakens an ancient supernatural entity on a Grand Canyon vacation, and must fight for survival when it follows them home.",https://m.media-amazon.com/images/M/MV5BMjIxMTg2NjAyMV5BMl5BanBnXkFtZTgwNDE5ODIxODE@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '3%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",13 May 2016,True,92 min,,The Darkness,movie,N/A,"Greg McLean, Shayne Armstrong, S.P. Krause",2016,tt1878841,4.4,"12,303",,
406,"Omar Sy, Clémence Poésy, Antoine Bertrand, Ashley Walters",N/A,N/A,"France, UK",N/A,Hugo Gélin,,,"Comedy, Drama","French, English",N/A,Samuel parties hard in the Marseille area of France and is awoken one morning by a woman carrying a baby she claims is his. She drives off leaving him with a wailing infant; he gives chase ...,https://m.media-amazon.com/images/M/MV5BMWM3M2YzNWItYzI3ZC00NmQ0LWE1NzYtMjYxZDE1OTBlYzQyXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg,Vendôme Production,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}]",07 Dec 2016,True,118 min,,Two Is a Family,movie,N/A,"Eugenio Derbez (based upon the feature film ""Instructions Not Included"" directed by), Eugenio Derbez (based upon the feature film written by), Hugo Gélin (dialogue), Hugo Gélin (screenplay), Igor Gotesman (collaboration), Guillermo Ríos (original screenplay), Jean-André Yerlès (dialogue), Jean-André Yerlès (screenplay), Mathieu Oullion (dialogue), Mathieu Oullion (screenplay), Leticia López Margalli (original screenplay)",2016,tt5078204,7.4,"16,930",,
407,"Brett Fleisher, Rod Pearson, Tyler Reid, Kelli Barrett",N/A,N/A,USA,21 Oct 2008,John Kavanaugh,,,"Documentary, Horror",English,N/A,"A haunting documentary of a normal family living in Connecticut, who, after moving into their new house, are terrorized by an evil ghost that dwells in the home.",https://m.media-amazon.com/images/M/MV5BMTc0NTg5MTY5Ml5BMl5BanBnXkFtZTcwODQzNTA2Mw@@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,True,94 min,,A Haunting in Connecticut,movie,N/A,"Tom Naughton, Sherry Anderson, Paul Sauer",2002,tt0439602,7.0,"1,010",,
408,"Sacha Baron Cohen, Rebel Wilson, Freddie Crowder, Jon-Jon Lockwood",1 nomination.,N/A,"UK, USA",21 Jun 2016,Louis Leterrier,,,"Action, Adventure, Comedy, Crime, Thriller","English, Ukrainian",44,A new assignment forces a top spy to team up with his football hooligan brother.,https://m.media-amazon.com/images/M/MV5BMjE0NTE3MjMwNV5BMl5BanBnXkFtZTgwMDc5NjQxODE@._V1_SX300.jpg,Big Talk Productions,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",11 Mar 2016,True,83 min,,The Brothers Grimsby,movie,N/A,"Sacha Baron Cohen (story by), Phil Johnston (story by), Sacha Baron Cohen (screenplay by), Phil Johnston (screenplay by), Peter Baynham (screenplay by)",2016,tt3381008,6.2,"80,609",,
409,"Miles Teller, Steve Lantz, Gregg Weiner, David Packouz",Nominated for 1 Golden Globe. Another 2 nominations.,"$43,017,433","USA, Cambodia",22 Nov 2016,Todd Phillips,,,"Comedy, Crime, Drama, War","English, Arabic, Albanian, Romanian",57,"Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan.",https://m.media-amazon.com/images/M/MV5BMjEyNzQ0NzM4MV5BMl5BanBnXkFtZTgwMDI0ODM2OTE@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",19 Aug 2016,True,114 min,,War Dogs,movie,http://www.wardogsthemovie.com/,"Stephen Chin (screenplay), Todd Phillips (screenplay), Jason Smilovic (screenplay), Guy Lawson (Rolling Stone article ""Arms and the Dudes"")",2016,tt2005151,7.1,"150,655",,
410,"Bryce Dallas Howard, Robert Redford, Oakes Fegley, Oona Laurence",2 wins & 5 nominations.,"$76,228,119",USA,29 Nov 2016,David Lowery,,,"Action, Adventure, Comedy, Family, Fantasy",English,71,"The adventures of an orphaned boy named Pete and his best friend Elliot, who just so happens to be a dragon.",https://m.media-amazon.com/images/M/MV5BMjA4NDYxNzYzOF5BMl5BanBnXkFtZTgwNzU1NzcwODE@._V1_SX300.jpg,Walt Disney Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",12 Aug 2016,True,102 min,,Pete's Dragon,movie,http://movies.disney.com/petes-dragon-2016,"David Lowery (screenplay by), Toby Halbrooks (screenplay by), Malcolm Marmorstein (based on a screenplay by), Seton I. Miller (based on a story by), S.S. Field (based on a story by)",2016,tt2788732,6.7,"48,536",,
411,"Mahershala Ali, Shariff Earp, Duan Sanderson, Alex R. Hibbert",Won 3 Oscars. Another 220 wins & 270 nominations.,"$27,850,910",USA,28 Feb 2017,Barry Jenkins,,,Drama,English,99,"A chronicle of the childhood, adolescence and burgeoning adulthood of a young, African-American, gay man growing up in a rough neighborhood of Miami.",https://m.media-amazon.com/images/M/MV5BNzQxNTIyODAxMV5BMl5BanBnXkFtZTgwNzQyMDA3OTE@._V1_SX300.jpg,A24 Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '99/100'}]",18 Nov 2016,True,111 min,,Moonlight,movie,http://moonlight.movie/,"Barry Jenkins (screenplay by), Tarell Alvin McCraney (story by)",2016,tt4975722,7.4,"222,201",,
412,"Yoo Gong, Yu-mi Jung, Dong-seok Ma, Su-an Kim",30 wins & 36 nominations.,"$2,129,768",South Korea,17 Jan 2017,Sang-ho Yeon,,,"Action, Horror, Thriller","Korean, Hawaiian",72,"While a zombie virus breaks out in South Korea, passengers struggle to survive on the train from Seoul to Busan.",https://m.media-amazon.com/images/M/MV5BMTkwOTQ4OTg0OV5BMl5BanBnXkFtZTgwMzQyOTM0OTE@._V1_SX300.jpg,Redpeter Film,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",20 Jul 2016,True,118 min,,Train to Busan,movie,http://wellgousa.com/theatrical/train-to-busan,"Joo-Suk Park, Sang-ho Yeon (screenplay)",2016,tt5700672,7.5,"105,353",,
413,"Art Parkinson, Charlize Theron, Brenda Vaccaro, Cary-Hiroyuki Tagawa",Nominated for 2 Oscars. Another 33 wins & 60 nominations.,"$48,019,281",USA,22 Nov 2016,Travis Knight,,,"Animation, Action, Adventure, Family, Fantasy",English,84,A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.,https://m.media-amazon.com/images/M/MV5BMjA2Mzg2NDMzNl5BMl5BanBnXkFtZTgwMjcwODUzOTE@._V1_SX300.jpg,Focus Features,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",19 Aug 2016,True,101 min,,Kubo and the Two Strings,movie,http://www.kubothemovie.com/,"Marc Haimes (screenplay by), Chris Butler (screenplay by), Shannon Tindle (story by), Marc Haimes (story by)",2016,tt4302938,7.8,"103,809",,
414,"Josh Brolin, George Clooney, Alden Ehrenreich, Ralph Fiennes",Nominated for 1 Oscar. Another 11 wins & 38 nominations.,"$27,927,631","UK, Japan, USA",07 Jun 2016,"Ethan Coen, Joel Coen",,,"Comedy, Drama, Music, Mystery",English,72,A Hollywood fixer in the 1950s works to keep the studio's stars in line.,https://m.media-amazon.com/images/M/MV5BOTI1M2FlMzItY2VjYS00Y2VkLWI5OTQtMzA0MWMyNmQzZmQ0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",05 Feb 2016,True,106 min,,"Hail, Caesar!",movie,http://www.hailcaesarmovie.com/,"Joel Coen, Ethan Coen",2016,tt0475290,6.3,"109,806",,
415,"Mario Casas, Ana Wagener, Jose Coronado, Bárbara Lennie",2 wins & 2 nominations.,N/A,Spain,N/A,Oriol Paulo,,,"Crime, Mystery, Thriller",Spanish,N/A,"While the clock is ticking, with the aid of a witness preparation expert, a successful entrepreneur accused of murder has less than three hours to come up with an impregnable defence.",https://m.media-amazon.com/images/M/MV5BMDk0YzAwYjktMWFiZi00Y2FmLWJmMmMtMzUyZDZmMmU5MjkzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",06 Jan 2017,True,106 min,,Contratiempo,movie,N/A,Oriol Paulo,2016,tt4857264,8.1,"78,615",,
416,"Benjamin Walker, Teresa Palmer, Maggie Grace, Alexandra Daddario",3 nominations.,"$15,285,347",USA,03 May 2016,Ross Katz,,,"Drama, Romance",English,26,Travis and Gabby first meet as neighbors in a small coastal town and wind up in a relationship that is tested by life's most defining events.,https://m.media-amazon.com/images/M/MV5BMTYzMDA2ODcxMV5BMl5BanBnXkFtZTgwODMzOTMzNzE@._V1_SX300.jpg,Lionsgate Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",05 Feb 2016,True,111 min,,The Choice,movie,N/A,"Bryan Sipe (screenplay), Nicholas Sparks (novel)",2016,tt3797868,6.6,"29,429",,
